Date	CrawlDate	PostedDate	Company	Country	Type	Title	URL	Score	Keywords	Locations	Matched	Decision
2026-06-09	2026-06-09		Mbda	Germany	Job	MBDA-Gruppe – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/arbeitgeber/unternehmen/mbda-gruppe/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	Programmgesellschaften – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/arbeitgeber/unternehmen/programmgesellschaften/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	TDW – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/arbeitgeber/unternehmen/tdw/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	Werte und Leitlinien – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/arbeitgeber/unternehmen/werte-und-leitlinien/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	Bewerbung – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/bewerbung/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	Stellen – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/ema/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		Mbda	Germany	Job	Kontakt – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/kontakt/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Sekretär/in Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Sekret%C3%A4rin/1402223033/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in Architektur im Lehrgebiet Städtebau Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Architektur-im-Lehrgebiet-St%C3%A4dtebau-57076/1402342333/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in - Institut Musik (Komposition und Digitalisierung in der Musik) Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Institut-Musik-%28Komposition-und-Digitalisierung-in-der-Musik%29-57076/1402350033/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in - Makromolekularen Chemie Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Makromolekularen-Chemie-57076/1399811933/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in - Organische Chemie I Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Organische-Chemie-I-57076/1402345033/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in - Organische Chemie I Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Organische-Chemie-I-57076/1402371333/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in - Professur für Betriebswirtschaftslehre, insb. Medienmanagement Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Professur-f%C3%BCr-Betriebswirtschaftslehre%2C-insb_-Medienmanagement-57072/1388846033/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Wissenschaftliche/r Mitarbeiter/in Sozialwissenschaften, Projekt Recognition Stellendetails | Universität Siegen	https://jobs.uni-siegen.de/job/Wissenschaftlicher-Mitarbeiterin-Sozialwissenschaften%2C-Projekt-Recognition-57076/1402388033/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Universität Siegen - Stellen	https://jobs.uni-siegen.de/search/?createNewAlert=false&q=&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_customfield4=&locale=de_DE	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Universität Siegen Jobs	https://jobs.uni-siegen.de/search/?createNewAlert=false&q=&optionsFacetsDD_customfield2=&optionsFacetsDD_customfield1=&optionsFacetsDD_customfield4=&locale=en_US	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		TU Braunschweig Portal	Germany	Job	Stellenangebote - Karriereangebote DRESDEN-concept	https://dresden-concept-jobs.de/de/	35	Entwicklung	UK	False	Below threshold
2026-06-09	2026-06-09		TU Braunschweig Portal	Germany	Job	Angebote für Studierende, Promovierende und Alumni*ae	https://www.tu-braunschweig.de/career/angebote-fuer-studierende	35	Entwicklung, Design		False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Vacancies - EDAG Group	https://www.edag.com/en/career/vacancies	32	Design	Germany, Netherland, Austria, UK, Italy	False	Below threshold
	2026-06-09		Siemens	Germany	Job	Prüfingenieur (w/m/d) Prüfstandentwicklung und -wartung - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/505897	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	Senior Computer Architect (w/m/d) für Magnetresonanztomographie - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/507831	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/fr_FR/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	30	Entwicklung		False	Skipped noise
	2026-06-09		Grob Aircraft	Germany	Job	Praktikum / Werkstudent (m/w/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7768515-praktikum-werkstudent-m-w-d	30	Entwicklung		False	Skipped noise
2026-06-09	2026-06-09		Dana lim	Germany	Job	Karrieren bei Dana Incorporated	https://jobs.dana.com?locale=de_CH	30	Entwicklung		False	Below threshold
2026-06-09	2026-06-09		Dana lim	Germany	Job	Karrieren bei Dana Incorporated	https://jobs.dana.com?locale=de_DE	30	Entwicklung		False	Below threshold
	2026-06-09		volkswagen	Germany	Job	(Senior) Agile Master (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-%28Senior%29-Agile-Master-%28mwd%29-38112/1271811901/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Leitung Automation Technologies (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Leitung-Automation-Technologies-%28mwd%29-38112/1392808733/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Partner Consulting AI & New Technologies (w/m/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Partner-Consulting-AI-&-New-Technologies-%28wmd%29-38112/1378612033/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Partner Consulting Research/Development & Technology (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Partner-Consulting-ResearchDevelopment-&-Technology-%28mwd%29-38112/1379448633/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	SAP Berater mit Schwerpunkt Finanz FI/CO (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-SAP-Berater-mit-Schwerpunkt-Finanz-FICO-%28mwd%29-38112/1213487901/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Teamleiterin / Teamleiter / Meisterin / Meister Logistik (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Braunschweig-Teamleiterin-Teamleiter-Meisterin-Meister-Logistik-%28mwd%29-38112/1265654101/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Kfz-Meister / Werkstattleitung / Teamleitung im ServicePoint (w/m/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Kassel-Kfz-Meister-Werkstattleitung-Teamleitung-im-ServicePoint-%28wmd%29-34123/1377022433/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Logistikmeister (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Kassel-Logistikmeister-%28mwd%29-34123/1287187701/	30	Entwicklung		False	Skipped start site
	2026-06-09		volkswagen	Germany	Job	Logistikmeister (m/w/d) Stellendetails | Volkswagen AG	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/job/Wolfsburg-Logistikmeister-%28mwd%29-38442/1236505301/	30	Entwicklung		False	Skipped start site
	2026-06-09		liebherr	Germany	Job	Professionals - eDevelopment and software	https://www.liebherr.com/en-int/careers/professionals/edevelopment-and-software-5370620	30	Simulation, Design		False	Skipped start site
	2026-06-09		Siemens	Germany	Job	Junior Data Scientist (m/f/d) - Germany - 297001 - Siemens Energy - Careers Marketplace	https://jobs.siemens-energy.com/en_US/jobs/FolderDetail/Junior-Data-Scientist-m-f-d/297001	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	R&D Musterbau Vakuumschalttechnik (w/m/d) - Germany - 297265 - Siemens Energy - Careers Marketplace	https://jobs.siemens-energy.com/en_US/jobs/FolderDetail/R-D-Musterbau-Vakuumschalttechnik-w-m-d/297265	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	Stahlbauabnehmer (m/w/d) für Leistungstransformatoren - Austria - 296424 - Siemens Energy - Careers Marketplace	https://jobs.siemens-energy.com/en_US/jobs/FolderDetail/Stahlbauabnehmer-m-w-d-f-r-Leistungstransformatoren/296424	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	Werkstudent (w/m/d) Gasturbinen M&U Engineering - Germany - 296752 - Siemens Energy - Careers Marketplace	https://jobs.siemens-energy.com/en_US/jobs/FolderDetail/Werkstudent-w-m-d-Gasturbinen-M-U-Engineering/296752	30	Entwicklung		False	Skipped noise
	2026-06-09		Siemens	Germany	Job	Zoek banen bij Siemens Energy en Siemens Gamesa | Siemens Energy - Careers Marketplace	https://jobs.siemens-energy.com/nl_NL/jobs/Jobs	30	FSI, Design		False	Skipped noise
	2026-06-09		Ramboll	Germany	Job	Positionen & Richtlinien – Verantwortung und Leitlinien bei Ramboll - Ramboll	https://www.ramboll.com/de-de/positions-and-policies	30	CFD		False	Skipped start site
	2026-06-09		MTU	Germany	Job	Online job market - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/	30	Entwicklung		False	Skipped start site
2026-06-09	2026-06-09		EDAG	Germany	Job	Apprenticeship Production Solutions - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/apprenticeship-production-solutions	30	Simulation, Design		False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Dual study program - EDAG Group	https://www.edag.com/en/career/apprenticeship-dual-study-program/dual-study-program	30	Simulation, Design		False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Production planning jobs in an efficient team - EDAG Group	https://www.edag.com/en/career/professional-fields/production-and-logistics-planning	30	Simulation, Design		False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Technical Product Designer Jobs: Make Ideas Come True - EDAG Group	https://www.edag.com/en/career/professional-fields/technical-product-design	30	Simulation, Design		False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	eSports - EDAG Group	https://www.edag.com/en/career/we-as-an-employer/esports	30	Simulation, Design		False	Below threshold
	2026-06-09		TESA	Germany	Job	Werkstudent Business Development Engineering (m/f/x) - tesa	https://www.tesa.com/en/about-tesa/career/current-vacancies/werkstudent-business-development-engineering-m-f-x-12589871.html	30	Entwicklung		False	Skipped noise
	2026-06-09		Fraunhofer	Germany	Job	Praktikum Entwicklung & Charakterisierung von ISFET für eine differentielle pH-Messmethode Stellendetails | Fraunhofer-Gesellschaft	https://jobs.fraunhofer.de/job/Dresden-Praktikum-Entwicklung-&-Charakterisierung-von-ISFET-f%C3%BCr-eine-differentielle-pH-Messmethode-01109/1402420833/	30	Entwicklung		False	Skipped noise
	2026-06-09		Fraunhofer	Germany	Job	"Studentische Hilfskraft ""Zerstörungsfreie Qualitätssicherung von Batterien"" Stellendetails | Fraunhofer-Gesellschaft"	https://jobs.fraunhofer.de/job/Freiburg-Studentische-Hilfskraft-Zerst%C3%B6rungsfreie-Qualit%C3%A4tssicherung-von-Batterien-79110/1402208333/	30	Entwicklung		False	Skipped noise
	2026-06-09		Fraunhofer	Germany	Job	Studien-/Abschlussarbeit - Potentialanalyse industrieller Gleichstromnetze 1 Stellendetails | Fraunhofer-Gesellschaft	https://jobs.fraunhofer.de/job/Stuttgart-Studien-Abschlussarbeit-Potentialanalyse-industrieller-Gleichstromnetze-1-70569/1392422233/	30	Entwicklung		False	Skipped noise
	2026-06-09		TMC	Netherlands	Job	Careers@TMC | Join The Member Company	https://www.themembercompany.com/careers/page/59	30	Simulation, Design		False	Skipped noise
	2026-06-09		TMC	Netherlands	Job	Careers@TMC | Join The Member Company	https://www.themembercompany.com/careers?expertise=mechatronics	30	Simulation, Design		False	Skipped noise
	2026-06-09		TE Global	Germany	Job	Careers | TE Connectivity	https://careers.te.com/?locale=de_DE	30	Entwicklung		False	Skipped noise
	2026-06-09		MTU	Germany	Job	Development and technology - MTU Aero Engines	https://www.mtu.de/careers/job-areas/development-and-technology/	25	Aerodynamics, Design		False	Skipped start site
	2026-06-09		MTU	Germany	Job	IT - MTU Aero Engines	https://www.mtu.de/careers/job-areas/it/	25	Simulation		False	Skipped start site
	2026-06-09		Fraunhofer	Germany	Job	Student Research Assistant in Seismology Job Details | Fraunhofer-Gesellschaft	https://jobs.fraunhofer.de/job/Bochum-Student-Research-Assistant-in-Seismology-44801/1402382533/	25	Simulation		False	Skipped noise
2026-06-09	2026-06-09		Mbda	Germany	Job	Produktion und Logistik – Karriereportal MBDA Deutschland	https://www.mbda-careers.de/arbeitgeber/arbeitsbereiche/produktion-und-logistik/	25	Entwicklung, Design	UK	False	Below threshold
	2026-06-09		BrinK	Netherlands	Job	Careers | Brinks	https://brinks-careers.com/fr-CA/	25	Fluid		False	Skipped noise
	2026-06-09		BrinK	Netherlands	Job	Careers | Brinks	https://brinks-careers.com/fr/	25	Fluid		False	Skipped noise
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Researcher Job Details | Universität Siegen	https://jobs.uni-siegen.de/job/Researcher-57076/1402350133/	25			False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Researcher Job Details | Universität Siegen	https://jobs.uni-siegen.de/job/Researcher-57076/1402371433/	25			False	Below threshold
2026-06-09	2026-06-09		University of Siegen	Germany	Job	Researcher - organic chemistry I Job Details | Universität Siegen	https://jobs.uni-siegen.de/job/Researcher-organic-chemistry-I-57076/1402345133/	25			False	Below threshold
2026-06-09	2026-06-09		IAV	Germany	Job	Joboffers - IAV	https://www.iav.com/career/joboffers/	21	Design	Germany, France	False	Below threshold
	2026-06-09		MTU	Germany	Job	Job Areas - MTU Aero Engines	https://www.mtu.de/careers/job-areas/	20	Aerodynamics		False	Skipped start site
	2026-06-09		MTU	Germany	Job	Performance Engineer II - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/performance-engineer-ii/	20	Aerodynamics		False	Skipped start site
2026-06-09	2026-06-09		Rheinmetal	Germany	Job	Electrical Engineer | Rheinmetall	https://www.rheinmetall.com/en/job/electrical_engineer/1060085	20	Design	Germany, UK	False	Below threshold
2026-06-09	2026-06-09		Rheinmetal	Germany	Job	Integrated Logistics Support (ILS) Engineer | Rheinmetall	https://www.rheinmetall.com/en/job/integrated_logistics_support__ils__engineer/1060115	20	Design	Germany, UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Fertigungsplaner/Produktionssteuerer (m/w/d) - Wildeshausen, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507898/fertigungsplaner-produktionssteuerer	20	Fluid, Design	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Lagerist (m/w/d) - Hamburg, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507901/lagerist	20	Fluid, Design	UK	False	Below threshold
2026-06-09	2026-06-09		Grob Aircraft	Germany	Job	Project Manager (m/f/x) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7698315-project-manager-m-f-x	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	EDAG Mexico - Career Page	https://edagmexico.applytojob.com/apply	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Professionals - EDAG Group	https://www.edag.com/en/career/professionals	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		EDAG	Germany	Job	Young professionals - EDAG Group	https://www.edag.com/en/career/young-professionals	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Technical Project Manager - Space Domain Software (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2533975	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Electrical Technician - Galati area 1 Job Details | ENERCON	https://career.enercon.de/job/Constanta-Electrical-Technician-Galati-area-1-900145/1329458755/	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Wind Turbine Technician, Journeymen Electrician Job Details | ENERCON	https://career.enercon.de/job/Eastern-Kings-Wind-Turbine-Technician%2C-Journeymen-Electrician-Prin/1351276655/	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Wind Turbine Technician (Athens) Job Details | ENERCON	https://career.enercon.de/job/Glyka-Nera-Wind-Turbine-Technician-%28Athens%29-15354/1350217755/	15	Design	Germany, Netherland	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Service Operator, Technical Support Job Details | ENERCON	https://career.enercon.de/job/Montreal-Service-Operator%2C-Technical-Support-Queb-H3B-5M2/1350492655/	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Wind Turbine Technician, Electrical Job Details | ENERCON	https://career.enercon.de/job/Sydney-Wind-Turbine-Technician%2C-Electrical-Nova-B1P-7B4/1347789155/	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		ENERCON	Germany	Job	Wind Turbine Technician, Electrical Job Details | ENERCON	https://career.enercon.de/job/Wellandport-Wind-Turbine-Technician%2C-Electrical-ON-L0R-2J0/1351722355/	15	Design	Germany	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Finanzbuchhalter (m/w/d) - St. Egidien, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/495088/finanzbuchhalter	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Datenbankentwickler NoSQL /Data Engineer (m/w/d) - Kassel, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507685/datenbankentwickler-nosql-data-engineer	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Chemielaborant / Lab Technician (m/w/d) Analytical Development - Miesbach, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507718/chemielaborant-lab-technician-analytical-development	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Techniker Konstruktion / Maschinenbau (m/w/d) - Tacherting, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507826/techniker-konstruktion-maschinenbau	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Statiker Bauwesen (m/w/d) - Osnabrück, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507829/statiker-bauwesen	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	IT Betreuer ERP (m/w/d) - Memmingen, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507832/it-betreuer-erp	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Testingenieur/Systemtester (m/w/d) IT-Systeme & Testautomatisierung - Bremen, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507835/testingenieur-systemtester-it-systeme-testautomatisierung	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	Sales Engineer Vertriebsinnendienst (m/w/d) - Stralsund, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507841/sales-engineer-vertriebsinnendienst	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		FERSCHAU	Germany	Job	IT-Systemadministrator (m/w/d) - Elmshorn, Deutschland - Job | FERCHAU	https://touch.ferchau.com/de/de/job/507859/it-systemadministrator	15	ANSYS	UK	False	Below threshold
2026-06-09	2026-06-09		Aconext	Germany	Job	Career | Aconext	https://aconext.de/en/jobs?job-category=berufseinsteiger&job-employment-type=default&job-industry=default	15		Germany, UK	False	Below threshold
2026-06-09	2026-06-09		Dawn aero	Netherlands	Job	Job Application for Satellite RF Hardware & Operations Engineer at Dawn Aerospace	https://job-boards.anz.greenhouse.io/dawnaerospace/jobs/4000878201	11	Design	Netherland, France	False	Below threshold
2026-06-09	2026-06-09		Dawn aero	Netherlands	Job	Job Application for Electrical/Electronics Engineer (RF Systems) at Dawn Aerospace	https://job-boards.anz.greenhouse.io/dawnaerospace/jobs/4001003201	11	Design	Netherland, France	False	Below threshold
2026-06-09	2026-06-09		Dawn aero	Netherlands	Job	Job Application for AIT Engineer at Dawn Aerospace	https://job-boards.anz.greenhouse.io/dawnaerospace/jobs/4003695201	11	Design	Netherland, France	False	Below threshold
2026-06-09	2026-06-09		Dawn aero	Netherlands	Job	Sollicitatie voor AIT Specialist (NL) - Delft, ZH bij Dawn Aerospace	https://job-boards.anz.greenhouse.io/dawnaerospace/jobs/4003810201	11		Netherland, UK, France	False	Below threshold
2026-06-09	2026-06-09		Grob Aircraft	Germany	Job	Senior Financial Accountant (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7817808-senior-financial-accountant-m-f-d	10		Germany	False	Below threshold
2026-06-09	2026-06-09		Grob Aircraft	Germany	Job	Production Engineer (m/f/x) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7841111-production-engineer-m-f-x	10	Design	UK	False	Below threshold
2026-06-09	2026-06-09		SII	Germany	Job	SII Deutschland GmbH Karrieremöglichkeiten	https://jobs.sii-group.de/Initiativ-Bewerbung	10		Germany	False	Below threshold
2026-06-09	2026-06-09		Everllence	Germany	Job	Your Career at Everllence	https://www.everllence.com/career	10		Germany	False	Below threshold
2026-06-09	2026-06-09		IAV	Germany	Job	Career - IAV	https://www.iav.com/career/	10		Germany	False	Below threshold
2026-06-09	2026-06-09		AIP Services	Germany	Job	Jobs: Avionics Systems Engineer - Navigation (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-avionics-systems-engineer-navigation-m-w-d-wessling-14232.html	10	Design	UK	False	Below threshold
2026-06-09	2026-06-09		AIP Services	Germany	Job	Jobs: Konfiguration Manager (m/w/d) in Immenstaad am Bodensee | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-konfiguration-manager-m-w-d-immenstaad-am-bodensee-14289.html	10	Design	UK	False	Below threshold
2026-06-09	2026-06-09		DLR	Germany	Job	Your career at DLR - Open positions	https://jobs.dlr.de?locale=en_GB	10		Germany	False	Below threshold
2026-06-09	2026-06-09		Rheinmetal	Germany	Job	Gestionnaire en Systèmes de management intégré (AQE/SÉ) | Rheinmetall	https://www.rheinmetall.com/en/job/gestionnaire_en_systemes_de_management_integre__aqe_se_/1060127	10		Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Space Situational Awareness Engineer | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/1929498	10		Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	(Junior) Aerospace Engineer - Space Safety & SSA (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2533959	10		Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Sales Manager for Space Applications (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2570783	10		Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Space Situational Awareness Engineer | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2654505	10		Germany	False	Below threshold
2026-06-09	2026-06-09		ÒKAPI	Germany	Job	Unsolicited application | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/740982	10		Germany	False	Below threshold
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - Computer Vision – Helsing	https://helsing.ai/jobs/4334842101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - AI Safety – Helsing	https://helsing.ai/jobs/4334849101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - ML & Signal Processing – Helsing	https://helsing.ai/jobs/4372802101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - Robotics – Helsing	https://helsing.ai/jobs/4423924101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - Reinforcement Learning – Helsing	https://helsing.ai/jobs/4676357101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - Foundation Models – Helsing	https://helsing.ai/jobs/4766708101	10	Research Engineer		False	Skipped start site
	2026-06-09		Helsing	Germany	Job	AI Research Engineer - ML Engineering – Helsing	https://helsing.ai/jobs/4778869101	10	Research Engineer		False	Skipped start site
2026-06-09	2026-06-09		James Fischer	England	Job	49 Vacancies - James Fisher and Sons plc	https://vacancies.james-fisher.com/vacancies/vacancy-search-results.aspx?view=list	10	Design	UK	False	Below threshold
2026-06-09	2026-06-09		Aconext	Germany	Job	Career | Aconext	https://aconext.de/en/career/	10		Germany	False	Below threshold
2026-06-09	2026-06-09		Aconext	Germany	Job	Career | Aconext	https://aconext.de/en/career/#footer-logos-wrapper	10		Germany	False	Below threshold
